ACC=0.658050, f1_macro=0.618255, precision_macro=0.629593, recall_macro=0.639548, f1_micro=0.658050, precision_micro=0.658050, recall_micro=0.658050, NMI=0.516473, ADJ_RAND_SCORE=0.443406
ACC=0.610044, f1_macro=0.591050, precision_macro=0.669719, recall_macro=0.594814, f1_micro=0.610044, precision_micro=0.610044, recall_micro=0.610044, NMI=0.538698, ADJ_RAND_SCORE=0.440129
ACC=0.707903, f1_macro=0.673608, precision_macro=0.746501, recall_macro=0.690023, f1_micro=0.707903, precision_micro=0.707903, recall_micro=0.707903, NMI=0.527950, ADJ_RAND_SCORE=0.453901
ACC=0.683900, f1_macro=0.656516, precision_macro=0.683386, recall_macro=0.667014, f1_micro=0.683900, precision_micro=0.683900, recall_micro=0.683900, NMI=0.528746, ADJ_RAND_SCORE=0.445872
ACC=0.635894, f1_macro=0.598894, precision_macro=0.611793, recall_macro=0.618256, f1_micro=0.635894, precision_micro=0.635894, recall_micro=0.635894, NMI=0.508468, ADJ_RAND_SCORE=0.429003
ACC=0.666913, f1_macro=0.640781, precision_macro=0.657392, recall_macro=0.656968, f1_micro=0.666913, precision_micro=0.666913, recall_micro=0.666913, NMI=0.518056, ADJ_RAND_SCORE=0.426278
ACC=0.665436, f1_macro=0.624222, precision_macro=0.643573, recall_macro=0.644880, f1_micro=0.665436, precision_micro=0.665436, recall_micro=0.665436, NMI=0.521943, ADJ_RAND_SCORE=0.446438
ACC=0.684269, f1_macro=0.656463, precision_macro=0.669176, recall_macro=0.674775, f1_micro=0.684269, precision_micro=0.684269, recall_micro=0.684269, NMI=0.523103, ADJ_RAND_SCORE=0.435320
ACC=0.644756, f1_macro=0.610593, precision_macro=0.634027, recall_macro=0.625183, f1_micro=0.644756, precision_micro=0.644756, recall_micro=0.644756, NMI=0.516354, ADJ_RAND_SCORE=0.437231
ACC=0.687223, f1_macro=0.659306, precision_macro=0.686974, recall_macro=0.670184, f1_micro=0.687223, precision_micro=0.687223, recall_micro=0.687223, NMI=0.534710, ADJ_RAND_SCORE=0.452206
ACC=0.646603, f1_macro=0.612250, precision_macro=0.635432, recall_macro=0.626710, f1_micro=0.646603, precision_micro=0.646603, recall_micro=0.646603, NMI=0.522538, ADJ_RAND_SCORE=0.443116
ACC=0.640325, f1_macro=0.602064, precision_macro=0.613928, recall_macro=0.621575, f1_micro=0.640325, precision_micro=0.640325, recall_micro=0.640325, NMI=0.511889, ADJ_RAND_SCORE=0.436256
ACC=0.638109, f1_macro=0.608739, precision_macro=0.634435, recall_macro=0.623462, f1_micro=0.638109, precision_micro=0.638109, recall_micro=0.638109, NMI=0.520196, ADJ_RAND_SCORE=0.429460
ACC=0.624446, f1_macro=0.592845, precision_macro=0.618569, recall_macro=0.606964, f1_micro=0.624446, precision_micro=0.624446, recall_micro=0.624446, NMI=0.523936, ADJ_RAND_SCORE=0.438634
ACC=0.666544, f1_macro=0.625408, precision_macro=0.640614, recall_macro=0.645485, f1_micro=0.666544, precision_micro=0.666544, recall_micro=0.666544, NMI=0.525386, ADJ_RAND_SCORE=0.453433
ACC=0.694239, f1_macro=0.663927, precision_macro=0.677451, recall_macro=0.682717, f1_micro=0.694239, precision_micro=0.694239, recall_micro=0.694239, NMI=0.533002, ADJ_RAND_SCORE=0.444918
ACC=0.632570, f1_macro=0.561297, precision_macro=0.553824, recall_macro=0.597653, f1_micro=0.632570, precision_micro=0.632570, recall_micro=0.632570, NMI=0.499204, ADJ_RAND_SCORE=0.427912
ACC=0.680945, f1_macro=0.621355, precision_macro=0.629665, recall_macro=0.647227, f1_micro=0.680945, precision_micro=0.680945, recall_micro=0.680945, NMI=0.535114, ADJ_RAND_SCORE=0.446104
ACC=0.687592, f1_macro=0.659643, precision_macro=0.687468, recall_macro=0.670448, f1_micro=0.687592, precision_micro=0.687592, recall_micro=0.687592, NMI=0.535172, ADJ_RAND_SCORE=0.452676
ACC=0.709749, f1_macro=0.674372, precision_macro=0.689643, recall_macro=0.691751, f1_micro=0.709749, precision_micro=0.709749, recall_micro=0.709749, NMI=0.546080, ADJ_RAND_SCORE=0.470022
ACC=0.682792, f1_macro=0.651142, precision_macro=0.666196, recall_macro=0.667060, f1_micro=0.682792, precision_micro=0.682792, recall_micro=0.682792, NMI=0.531401, ADJ_RAND_SCORE=0.450890
ACC=0.636263, f1_macro=0.562563, precision_macro=0.554726, recall_macro=0.600294, f1_micro=0.636263, precision_micro=0.636263, recall_micro=0.636263, NMI=0.508305, ADJ_RAND_SCORE=0.436561
ACC=0.710487, f1_macro=0.677807, precision_macro=0.702490, recall_macro=0.690948, f1_micro=0.710487, precision_micro=0.710487, recall_micro=0.710487, NMI=0.546950, ADJ_RAND_SCORE=0.472447
